player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Brook Lopez,lopezbr01,2015,4587,2334,0.446184058,0.767659997,1.213844055,4.722776166,3.863092447,0.859683719,0.455646691,0.816259941,1.271906632,-0.345763609
Robin Lopez,lopezro01,2015,3464,1755,-0.914540772,1.46047645,0.545935678,2.926977521,2.820370689,0.106606832,-1.381434342,1.378628502,-0.002805841,-0.822646368
Kevin Love,loveke01,2015,5159,2639,1.857008659,1.552954414,3.409963072,8.325963588,7.757798595,0.568164993,2.959288814,0.976238307,3.935527121,0.151071383
Kyle Lowry,lowryky01,2015,5047,2545,3.060665355,0.573507809,3.634173164,8.342475423,8.265016499,0.077458925,3.719395768,0.917948834,4.637344603,0.604506535
John Lucas,lucasjo02,2015,531,272,-2.191973992,-3.224091906,-5.416065898,-0.361956921,-0.361956921,0,-1.569749694,-3.830354912,-5.400104606,-2.079919229
Kalin Lucas,lucaska01,2015,13,6,-9.071356506,-6.856643635,-15.92800014,-0.040183746,-0.040183746,0,-10.61831355,3.404336011,-7.21397754,-0.372609737
Shelvin Mack,macksh01,2015,1858,932,-0.58202774,-1.837587844,-2.419615584,0.157336736,0.116186621,0.041150115,-0.471652247,-2.168383143,-2.64003539,-0.554932636
Ian Mahinmi,mahinia01,2015,2264,1146,-2.770728638,2.432057486,-0.338671152,1.41023173,1.41023173,0,-2.772579624,2.493726616,-0.278853008,0.024063743
Devyn Marble,marblde01,2015,448,208,-3.092468404,0.899071725,-2.193396679,0.059879732,0.059879732,0,-3.027030964,-0.362341036,-3.389372,1.318415715
Shawn Marion,mariosh01,2015,2220,1126,-2.083992513,-0.717322957,-2.80131547,-0.029802571,-0.014222117,-0.015580454,-1.855269071,-2.075638687,-3.930907759,-0.793651644
Kendall Marshall,marshke01,2015,818,417,1.375040555,-0.291638644,1.083401911,0.820106162,0.820106162,0,0.540311698,-0.252605218,0.28770648,0.533444834
Cartier Martin,martica01,2015,392,198,-3.399016866,-1.787433759,-5.186450624,-0.243688592,-0.243688592,0,-2.330159697,-2.579029317,-4.909189014,-0.950912557
Kenyon Martin,martike01,2015,217,104,-4.650408018,2.416101412,-2.234306606,0.027231231,0.027231231,0,-5.632745179,0.296609686,-5.336135493,-0.462152734
Kevin Martin,martike02,2015,2617,1302,1.697784301,-2.52280428,-0.825019979,1.289978978,1.289978978,0,0.68200047,-2.505980319,-1.823979849,0.843848403
Wesley Matthews,matthwe02,2015,4098,2024,2.284158937,1.308563148,3.592722085,6.604483591,6.604483591,0,2.564900311,1.809577476,4.374477786,0.800923752
Jason Maxiell,maxieja01,2015,1756,878,-2.957966063,0.446476055,-2.511490008,0.10647966,0.10647966,0,-3.429398778,-0.218309603,-3.647708381,-0.325111899
O.J. Mayo,mayooj01,2015,3738,1853,-0.051477469,-1.486036646,-1.537514115,1.181929333,0.82251638,0.359412953,0.038654282,-1.205637641,-1.166983359,1.564839204
Luc Mbah a Moute,mbahalu01,2015,3833,1916,-3.248370832,2.284422546,-0.963948285,1.742458903,1.742458903,0,-2.974153805,2.204079257,-0.770074548,-0.191345276
James Michael McAdoo,mcadoja01,2015,315,147,0.075435134,-1.582824247,-1.507389113,0.092353363,0.137577575,-0.045224211,1.139203568,-0.525810111,0.613393457,0.49461615
Ray McCallum,mccalra01,2015,2930,1436,-0.800101747,-1.994295275,-2.794397022,-0.032226258,-0.032226258,0,-1.782239763,-2.334112591,-4.116352354,-0.887668647
CJ McCollum,mccolcj01,2015,2302,1139,1.314260558,1.038424342,2.352684899,3.007713569,2.281976406,0.725737163,1.369302793,0.728905307,2.098208101,0.336630088
KJ McDaniels,mcdankj01,2015,2771,1352,-3.946169689,0.746800252,-3.199369438,-0.303151866,-0.303151866,0,-4.280868389,0.29195834,-3.988910049,0.777498623
Doug McDermott,mcderdo01,2015,666,331,-4.756823244,-6.104848417,-10.86167166,-1.378352348,-1.42813948,0.049787132,-4.058754958,-6.081753506,-10.14050846,0.455309804
Mitch McGary,mcgarmi01,2015,1025,485,-0.880689599,-0.320074586,-1.200764184,0.383792207,0.383792207,0,-1.305470662,0.263720488,-1.041750174,0.109677165
JaVale McGee,mcgeeja01,2015,546,256,-4.63824251,-5.400316109,-10.03855862,-0.962433459,-0.962433459,0,-4.565367092,-5.237726603,-9.803093695,1.065435135
Ben McLemore,mclembe01,2015,5395,2670,0.175815397,-0.413538751,-0.237723353,3.436960242,3.436960242,0,-0.064563212,-0.152464406,-0.217027618,0.410543385
Jerel McNeal,mcneaje01,2015,72,36,-12.20409436,1.11183582,-11.09225854,-0.156268317,-0.156268317,0,-8.495548522,-0.512447398,-9.007995919,1.905315977
Josh McRoberts,mcrobjo01,2015,560,296,-0.494554617,0.176298007,-0.318256609,0.368731265,0.368731265,0,-0.421574338,0.192467224,-0.229107114,0.389417956
Jodie Meeks,meeksjo01,2015,2906,1462,-0.118079246,-0.644054961,-0.762134207,1.492346887,1.492346887,0,-0.067215422,-0.977446716,-1.044662138,0.619118117
Gal Mekel,mekelga01,2015,83,43,-6.264805461,1.911135083,-4.353670378,-0.034282111,-0.034282111,0,-7.554298245,-0.006066889,-7.560365134,-2.453551492
Khris Middleton,middlkh01,2015,5186,2610,1.254875728,2.842790932,4.09766666,9.14123468,9.179061536,-0.037826856,1.080801197,3.382201595,4.463002792,0.421426849
CJ Miles,milescj01,2015,3702,1841,1.424497526,0.189646335,1.614143862,4.139648852,4.139648852,0,1.707757802,-0.219598409,1.488159392,0.947534107
Andre Miller,millean02,2015,2449,1253,0.464218313,-2.925432712,-2.461214399,0.183936977,0.183936977,0,-0.300444185,-3.330320111,-3.630764295,-0.780566624
Darius Miller,milleda01,2015,88,43,-10.50832966,-6.204127313,-16.71245697,-0.307125757,-0.307125757,0,-9.925668043,-3.902325539,-13.82799358,0.253262492
Mike Miller,millemi01,2015,1514,766,-2.745968514,-3.676986152,-6.422954666,-1.436753756,-1.342307249,-0.094446508,-1.998491684,-4.17122629,-6.169717974,-0.042557669
Quincy Miller,millequ01,2015,251,119,-1.050424414,6.423101321,5.372676907,0.485907509,0.485907509,0,0.110493892,3.147560122,3.258054014,0.508003093
Elijah Millsap,millsel01,2015,1804,924,-2.127843012,2.203514209,0.075671197,1.338983492,1.338983492,0,-2.083853377,2.779854071,0.696000694,0.496141909
Paul Millsap,millspa01,2015,5885,2956,1.348280807,2.311915734,3.660196541,9.794299221,7.477810625,2.316488596,1.857273043,2.576648527,4.433921569,0.537001071
Patty Mills,millspa02,2015,1878,913,1.360842228,1.146870695,2.507712923,2.463255565,1.932811498,0.530444068,0.858341859,1.129834124,1.988175983,0.052956224
Nikola Mirotic,mirotni01,2015,3573,1818,1.634625199,1.860613785,3.495238984,5.818851759,5.877593696,-0.058741937,2.177259069,1.572270198,3.749529267,0.576132314
Nazr Mohammed,mohamna01,2015,284,142,-3.808304486,6.729814226,2.92150974,0.413604029,0.174024745,0.239579284,-3.101752861,5.087547958,1.985795098,-0.557682798
Greg Monroe,monrogr01,2015,4197,2137,-0.123473016,0.243508564,0.120035548,3.120727459,3.120727459,0,0.094072172,0.47019515,0.564267322,-0.259406097
E'Twaun Moore,mooreet01,2015,1034,513,-0.776863233,0.550230834,-0.226632399,0.657300855,0.524850367,0.132450488,-0.368269169,0.134811625,-0.233457544,-0.400462823
Eric Moreland,moreler01,2015,6,2,16.89864226,-5.867966467,11.03067579,0.014501738,0.014501738,0,12.08788035,1.22243231,13.31031266,3.000152384
Darius Morris,morrida01,2015,609,304,-3.904169869,-2.238276629,-6.142446498,-0.521592389,-0.478113486,-0.043478904,-3.981446109,-3.272943751,-7.25438986,-0.849218857
Markieff Morris,morrima02,2015,5249,2581,-1.090844277,0.872836145,-0.218008132,3.353891515,3.353891515,0,-0.968468529,1.222179797,0.253711268,0.566541217
Marcus Morris,morrima03,2015,4191,2045,1.033041848,-1.170268829,-0.13722698,2.729620294,2.729620294,0,0.488805674,-0.956435039,-0.467629365,0.125231756
Anthony Morrow,morroan01,2015,3713,1806,2.671363968,0.066228268,2.737592236,5.061901515,5.061901515,0,1.952917941,-0.18932842,1.763589521,0.104643253
Donatas Motiejunas,motiedo01,2015,4102,2037,-0.712105206,0.770613477,0.058508272,2.922625969,2.922625969,0,-0.539291901,1.113020621,0.57372872,0.125067964
Timofey Mozgov,mozgoti01,2015,5074,2574,-1.085037038,3.269509148,2.184472109,6.576314142,4.339902849,2.236411293,-0.573938757,2.526979263,1.953040506,-0.148193178
Shabazz Muhammad,muhamsh01,2015,1763,866,2.986563596,-2.251724852,0.734838744,1.551845355,1.551845355,0,1.735534457,-2.977372596,-1.241838139,0.755333054
Toure' Murry,murryto01,2015,36,18,-14.6778841,3.80126085,-10.87662325,-0.076532673,-0.076532673,0,-10.34148383,0.541302531,-9.800181297,4.136727372
Mike Muscala,muscami01,2015,1197,604,0.67770074,0.035337698,0.713038438,1.065657184,0.960434264,0.105222921,0.073319091,-0.750457954,-0.677138863,-0.344820843
Shabazz Napier,napiesh01,2015,1931,1012,-1.997204782,-1.131249928,-3.128454711,-0.194227895,-0.194227895,0,-1.477126031,-1.634189864,-3.111315894,-0.577488057
Gary Neal,nealga01,2015,2377,1193,-0.669906223,-3.84130377,-4.511209992,-1.090525867,-1.090525867,0,-1.13734879,-3.849299821,-4.98664861,-0.057380428
Jameer Nelson,nelsoja01,2015,2826,1407,0.101013202,-1.252401623,-1.151388421,1.146206878,1.146206878,0,0.616447556,-1.017290651,-0.400843095,-0.036166021
Andrew Nicholson,nichoan01,2015,969,492,-3.703498528,-1.826462929,-5.529961458,-0.696599292,-0.696599292,0,-3.767266444,-2.761397902,-6.528664346,-0.167952511
Joakim Noah,noahjo01,2015,4785,2444,-0.499136168,2.480139037,1.981002869,5.922779556,5.165174942,0.757604615,-0.300130914,2.238589462,1.938458548,0.192160687
Nerlens Noel,noelne01,2015,4667,2311,-4.304473724,2.676574446,-1.627899277,1.329819827,1.329819827,0,-4.141780414,3.133180954,-1.008599461,0.491567602
Lucas Nogueira,noguelu01,2015,50,23,-8.006277666,-3.349639025,-11.35591669,-0.101562937,-0.101562937,0,-6.485946019,-0.318443486,-6.804389505,0.546904184
Steve Novak,novakst01,2015,412,197,-1.634993553,-8.276788457,-9.911782009,-0.715566923,-0.715566923,0,-1.922548311,-8.349330291,-10.2718786,-0.030718338
Dirk Nowitzki,nowitdi01,2015,5014,2463,2.145248891,-1.294907304,0.850341586,4.520110871,4.28758151,0.232529362,2.688561405,-1.232385785,1.45617562,-0.36492077
Jusuf Nurkic,nurkiju01,2015,2260,1103,-2.7499596,3.763791595,1.013831995,2.134866807,2.134866807,0,-2.485944705,3.442990778,0.957046073,0.759156577
Johnny O'Bryant III,obryajo01,2015,756,380,-7.479451849,-7.088719656,-14.5681715,-2.3100724,-2.127918029,-0.182154371,-7.150023329,-6.44895656,-13.59897989,-0.077579796
Victor Oladipo,oladivi01,2015,5103,2573,0.459160428,-1.13635849,-0.677198062,2.725331434,2.725331434,0,0.334967395,-0.214827249,0.120140146,0.150548057
Kelly Olynyk,olynyke01,2015,3042,1476,0.754078395,2.087362996,2.841441391,4.271088871,4.097368517,0.173720354,1.081183714,2.000556653,3.081740367,1.239856769
Arinze Onuaku,onuakar01,2015,138,68,1.169661431,-0.89317494,0.276486491,0.104468277,0.104468277,0,-1.504375333,-2.449580437,-3.953955769,-0.485350854
Kyle O'Quinn,oquinky01,2015,1640,824,-2.152780172,0.628317621,-1.524462551,0.515854514,0.515854514,0,-1.824272047,0.325761445,-1.498510602,0.117757679
Zaza Pachulia,pachuza01,2015,3707,1859,-0.624993574,3.328956351,2.703962777,5.216639088,4.808252978,0.40838611,-1.099176246,3.261783422,2.162607176,0.584901743
Kostas Papanikolaou,papanko01,2015,1671,816,-3.698696598,-1.090127629,-4.788824228,-0.855695366,-0.60834933,-0.247346036,-3.199937566,-1.357907276,-4.557844842,0.966681194
Jannero Pargo,pargoja01,2015,143,73,3.695200091,-0.051463566,3.643736525,0.237326424,0.237326424,0,2.738706125,-1.773586083,0.965120042,-0.324465213
Jabari Parker,parkeja01,2015,1493,738,-2.368153138,-2.552658911,-4.920812049,-0.820220616,-0.820220616,0,-2.161073989,-1.524584952,-3.685658941,0.334360077
Tony Parker,parketo01,2015,4276,2163,0.092257614,-2.686087776,-2.593830162,0.161086605,0.411557453,-0.250470848,-0.223816867,-1.84408741,-2.067904277,-1.185316368
Chandler Parsons,parsoch01,2015,4504,2223,2.311488488,-0.778458099,1.533030389,4.894127881,5.066789169,-0.172661288,2.655876664,-0.550759858,2.105116806,0.078510722
Patrick Patterson,pattepa01,2015,4475,2262,2.32360889,-0.6810977,1.64251119,5.061597981,4.819865596,0.241732385,2.416010462,-1.191447839,1.224562622,-0.284519651
Chris Paul,paulch01,2015,6633,3302,8.557501318,2.111893393,10.66939471,22.6091422,19.41801466,3.191127548,8.772725388,2.137895807,10.91062119,-0.393642907
Adreian Payne,paynead01,2015,1457,739,-4.544183482,-4.285698213,-8.829881695,-2.284284533,-2.284284533,0,-4.291815301,-3.149772314,-7.441587616,-0.29916846
Elfrid Payton,paytoel01,2015,4958,2489,0.505649439,0.247973913,0.753623353,4.452388551,4.452388551,0,-0.090896457,0.974161732,0.883265274,0.068539068
Nikola Pekovic,pekovni01,2015,1617,815,-1.558376591,1.531912138,-0.026464453,1.131029048,1.131029048,0,-1.474373745,0.374522888,-1.099850857,-0.122987353
Jeff Ayres,pendeje02,2015,798,395,-2.580811315,-4.725303739,-7.306115054,-0.919957138,-0.923874755,0.003917618,-2.798213228,-2.846533848,-5.644747076,0.106093124
Kendrick Perkins,perkike01,2015,2381,1181,-5.299267659,0.601770139,-4.69749752,-1.175436912,-0.926814696,-0.248622215,-5.043841544,-0.366444607,-5.410286151,0.006718537
Paul Pierce,piercpa01,2015,4457,2212,1.355185874,-0.44529402,0.909891854,4.167220166,3.849713381,0.317506786,0.939928689,-0.485180149,0.45474854,0.681534499
Mason Plumlee,plumlma01,2015,3509,1792,-0.850278226,-1.723479652,-2.573757878,0.159818235,0.093672243,0.066145992,-0.946538447,-1.307529598,-2.254068045,-0.085012182
Miles Plumlee,plumlmi01,2015,2437,1210,-1.921998967,0.408244842,-1.513754125,0.746018816,0.844786535,-0.098767719,-1.994915677,1.094562375,-0.900353302,-0.418145221
Quincy Pondexter,pondequ01,2015,3742,1917,0.290956377,-2.037903582,-1.746947205,0.993321437,0.461503873,0.531817564,-0.292843616,-1.545377709,-1.838221325,-0.602715882
Otto Porter Jr.,porteot01,2015,3481,1763,-0.090308568,0.086990373,-0.003318195,2.510755808,0.502309183,2.008446626,-0.730636422,0.204644787,-0.525991635,-0.557004877
Dwight Powell,poweldw01,2015,502,239,-1.712217545,-1.299014356,-3.011231901,-0.023890102,-0.035295863,0.01140576,-1.071183186,-1.666039789,-2.737222975,0.991617688
Phil Pressey,pressph01,2015,1237,605,-2.173849893,-0.068258347,-2.24210824,0.160175253,0.132901654,0.027273599,-1.393037264,-0.17726825,-1.570305514,0.011561529
AJ Price,priceaj01,2015,629,324,-0.212227916,0.674696616,0.4624687,0.537240067,0.537240067,0,0.122709011,-0.818110026,-0.695401015,-1.954778623
Ronnie Price,pricero01,2015,1966,982,-0.876663241,-0.42096283,-1.297626071,0.72171894,0.72171894,0,-0.938288273,0.766028056,-0.172260217,-0.783354215
Pablo Prigioni,prigipa01,2015,3020,1490,-0.627696725,1.116451114,0.488754389,2.495474267,2.658306619,-0.162832353,-0.814770597,1.609630111,0.794859513,0.126684504
Tayshaun Prince,princta01,2015,2702,1397,-0.715809802,-1.037168991,-1.752978793,0.682817941,0.682817941,0,-0.832845187,-1.133901383,-1.96674657,-1.398978302
Miroslav Raduljica,radulmi01,2015,48,23,-5.54031695,-5.75508898,-11.29540593,-0.102219295,-0.102219295,0,-2.603739064,-1.544763298,-4.148502362,1.857487473
Julius Randle,randlju01,2015,26,14,-20.20286923,-11.57999837,-31.78286759,-0.207814088,-0.207814088,0,-15.50996327,-12.98935065,-28.49931393,0.202595518
Shavlik Randolph,randosh01,2015,264,126,-7.239378973,0.738311511,-6.501067462,-0.241202647,-0.241202647,0,-7.311412143,0.896854023,-6.414558119,0.069183787
Zach Randolph,randoza01,2015,5202,2686,1.14606875,0.969237858,2.115306608,6.643027201,6.585673822,0.057353379,0.89358328,1.89251292,2.7860962,-0.589314706
JJ Redick,redicjj01,2015,5975,2949,2.028940417,0.427212103,2.45615252,7.955927685,7.375578241,0.580349444,2.509224575,0.216824393,2.726048968,1.019018959
Glen Rice,ricegl02,2015,84,43,-7.108600346,-6.683571981,-13.79217233,-0.241959868,-0.241959868,0,-8.1503614,-6.125096767,-14.27545817,-0.114770061
Jason Richardson,richaja01,2015,831,416,-0.967335223,-1.866569431,-2.833904654,-0.017813908,-0.017813908,0,-0.932878214,-1.593333901,-2.526212114,0.030779856
Luke Ridnour,ridnolu01,2015,1383,683,-2.347839465,0.287020093,-2.060819373,0.239357548,0.239357548,0,-2.757962365,-0.531629,-3.289591365,-0.318993982
Austin Rivers,riverau01,2015,3669,1813,-2.417456456,-1.595853366,-4.013309822,-1.164702791,-0.96850437,-0.19619842,-1.9638076,-1.543466767,-3.507274367,-0.539226219
Andre Roberson,roberan03,2015,2649,1286,-1.138871509,3.372238109,2.233366599,3.276088395,3.276088395,0,-1.639569992,3.23576469,1.596194698,0.188167291
Brian Roberts,roberbr01,2015,2610,1330,-0.427368361,-0.264778248,-0.69214661,1.380735086,1.380735086,0,-0.808265153,-0.982799135,-1.791064288,-1.075028149
Glenn Robinson III,robingl02,2015,545,261,-0.38590125,-3.204687461,-3.590588711,-0.111436537,-0.111436537,0,-2.160800793,-3.622149409,-5.782950203,-0.331992555
Nate Robinson,robinna01,2015,1192,591,-1.953176292,0.315383695,-1.637792597,0.3364939,0.3364939,0,-2.061123143,-0.046579286,-2.107702428,-0.278837089
Thomas Robinson,robinth01,2015,1642,798,-1.468944191,1.58861127,0.119667079,1.165536168,1.165536168,0,-1.231578308,1.272000973,0.040422665,0.810872123
Rajon Rondo,rondora01,2015,4250,2055,-1.699924434,0.066005328,-1.633919105,1.188371552,1.444644916,-0.256273363,-0.737327253,0.36916877,-0.368158482,1.009774276
Derrick Rose,rosede01,2015,3933,1984,0.732591668,1.286609547,2.019201215,4.960766788,2.92470125,2.036065537,1.573338843,0.595559696,2.168898538,0.662444345
Terrence Ross,rosste01,2015,4315,2199,0.217454329,-1.656091387,-1.438637058,1.465514777,1.296545778,0.168968999,0.615584428,-1.905526988,-1.28994256,-0.524300321
Ricky Rubio,rubiori01,2015,1401,692,0.093494353,5.991387053,6.084881406,3.155103278,3.155103278,0,0.556089185,4.933594057,5.489683242,1.102880952
Damjan Rudez,rudezda01,2015,2091,1047,-1.360641628,-2.803109674,-4.163751303,-0.757272611,-0.757272611,0,-1.793034307,-3.471843414,-5.264877721,0.263582677
Brandon Rush,rushbr01,2015,603,278,-6.811904663,-6.844871913,-13.65677658,-1.552473923,-1.540176385,-0.012297538,-5.69891267,-5.500500048,-11.19941272,0.443656918
Robert Sacre,sacrero01,2015,2258,1133,-3.580987003,0.480467959,-3.100519044,-0.200919691,-0.200919691,0,-3.750908354,-0.301168166,-4.05207652,-0.804638254
John Salmons,salmojo01,2015,529,270,-2.171401243,-4.861219258,-7.032620501,-0.582971423,-0.582971423,0,-1.942965162,-4.623093562,-6.566058723,-1.134041464
JaKarr Sampson,sampsja02,2015,2377,1131,-3.612165381,-1.15964299,-4.771808371,-1.177216978,-1.177216978,0,-4.320434851,-1.741179345,-6.061614196,0.868019478
Larry Sanders,sandela01,2015,1191,586,-3.176351218,2.708970862,-0.467380355,0.684835155,0.684835155,0,-3.184179712,3.542157325,0.357977613,0.334976872
Dennis Schroder,schrode01,2015,3563,1806,-1.319806171,-2.565229556,-3.885035727,-1.064888191,-0.010788466,-1.054099725,-0.949589834,-3.149302972,-4.098892806,-0.769609253
Luis Scola,scolalu01,2015,3321,1659,0.076264236,0.616773148,0.693037385,2.937603639,2.937603639,0,0.068750347,0.598202207,0.666952554,0.768065909
Mike Scott,scottmi01,2015,2575,1295,-1.419616817,-2.153863495,-3.573480312,-0.570306216,0.079420869,-0.649727086,-0.846543554,-3.260341163,-4.106884717,-0.536266562
Thabo Sefolosha,sefolth01,2015,1935,976,0.061159372,3.978436785,4.039596157,3.358694308,3.358694308,0,0.187644348,3.094273403,3.281917751,-0.630248203
Kevin Seraphin,serapke01,2015,2524,1307,-2.960556623,-0.574145003,-3.534701626,-0.52148073,-0.663865768,0.142385038,-3.763537725,-0.71231869,-4.475856415,-1.154759121
Ramon Sessions,sessira01,2015,2783,1406,-1.739465026,-0.877971195,-2.617436221,0.091771334,-0.64735867,0.739130005,-2.038655501,-1.561153928,-3.599809429,-0.574821521
Iman Shumpert,shumpim01,2015,4330,2240,0.521047186,1.666404366,2.187451552,5.669009346,3.644613351,2.024395994,1.131398233,1.773132931,2.904531164,-0.162130205
Alexey Shved,shvedal01,2015,1564,767,1.526214779,-2.740157299,-1.213942521,0.664847464,0.664847464,0,1.46788922,-2.795897754,-1.328008534,0.306878548
